docname,topic,proportion
Sample.txt:38,007,0.497093
Sample.txt:38,004,0.216636
Sample.txt:38,001,0.106486
Sample.txt:38,000,0.098395
Sample.txt:38,009,0.042199
Sample.txt:38,005,0.039191
Sample.txt:73,007,0.667709
Sample.txt:73,000,0.167952
Sample.txt:73,001,0.1016
Sample.txt:73,006,0.023658
Sample.txt:73,002,0.022548
Sample.txt:73,009,0.016532
Sample.txt:108,000,0.921572
Sample.txt:108,004,0.078428
Sample.txt:143,000,0.389034
Sample.txt:143,001,0.318541
Sample.txt:143,004,0.243417
Sample.txt:143,002,0.049009
Sample.txt:178,001,0.944836
Sample.txt:178,005,0.055164
Sample.txt:213,000,0.757779
Sample.txt:213,001,0.114359
Sample.txt:213,005,0.093901
Sample.txt:213,006,0.033961
Sample.txt:248,000,1.0
Sample.txt:283,004,0.718439
Sample.txt:283,000,0.212298
Sample.txt:283,001,0.069263
Sample.txt:325,005,1.0
Sample.txt:360,002,1.0
Sample.txt:395,001,0.328833
Sample.txt:395,002,0.303545
Sample.txt:395,000,0.27339
Sample.txt:395,004,0.050315
Sample.txt:395,005,0.034565
Sample.txt:395,003,0.009352
Sample.txt:430,006,1.0
Sample.txt:465,000,0.682996
Sample.txt:465,003,0.153711
Sample.txt:465,004,0.102659
Sample.txt:465,008,0.041165
Sample.txt:465,007,0.019468
Sample.txt:500,000,0.743905
Sample.txt:500,005,0.149377
Sample.txt:500,001,0.106717
Sample.txt:535,000,0.746807
Sample.txt:535,001,0.140246
Sample.txt:535,003,0.112947
Sample.txt:570,008,1.0
Sample.txt:605,003,1.0
Sample.txt:1,000,1.0
Sample.txt:36,007,0.743387
Sample.txt:36,000,0.191877
Sample.txt:36,005,0.046541
Sample.txt:36,002,0.018195
Sample.txt:71,007,0.77721
Sample.txt:71,000,0.143362
Sample.txt:71,001,0.079428
Sample.txt:106,000,1.0
Sample.txt:141,005,1.0
Sample.txt:176,001,1.0
Sample.txt:211,005,1.0
Sample.txt:246,001,0.617298
Sample.txt:246,000,0.348044
Sample.txt:246,002,0.034658
Sample.txt:281,004,1.0
Sample.txt:323,000,0.714939
Sample.txt:323,005,0.134376
Sample.txt:323,001,0.069633
Sample.txt:323,007,0.042024
Sample.txt:323,003,0.028527
Sample.txt:323,006,0.010501
Sample.txt:358,009,0.361604
Sample.txt:358,007,0.218207
Sample.txt:358,000,0.208657
Sample.txt:358,001,0.165491
Sample.txt:358,004,0.046042
Sample.txt:393,002,0.610946
Sample.txt:393,000,0.15881
Sample.txt:393,007,0.106617
Sample.txt:393,005,0.087813
Sample.txt:393,001,0.035814
Sample.txt:428,006,0.781892
Sample.txt:428,000,0.201147
Sample.txt:428,004,0.016961
Sample.txt:463,000,0.732927
Sample.txt:463,006,0.157746
Sample.txt:463,004,0.058715
Sample.txt:463,007,0.050612
Sample.txt:498,005,0.614023
Sample.txt:498,000,0.23056
Sample.txt:498,007,0.06521
Sample.txt:498,009,0.063308
Sample.txt:498,008,0.026899
Sample.txt:533,004,0.326328
Sample.txt:533,000,0.317613
Sample.txt:533,005,0.122013
Sample.txt:533,007,0.101648
Sample.txt:533,002,0.082647
Sample.txt:533,001,0.049751
Sample.txt:568,008,0.824818
Sample.txt:568,000,0.175182
Sample.txt:603,003,1.0
Sample.txt:34,004,0.660033
Sample.txt:34,000,0.231512
Sample.txt:34,006,0.078899
Sample.txt:34,001,0.029556
Sample.txt:69,007,1.0
Sample.txt:104,000,1.0
Sample.txt:139,001,0.752619
Sample.txt:139,000,0.138151
Sample.txt:139,002,0.054999
Sample.txt:139,007,0.054231
Sample.txt:174,001,0.972563
Sample.txt:174,000,0.027437
Sample.txt:209,002,1.0
Sample.txt:244,001,0.394793
Sample.txt:244,000,0.330663
Sample.txt:244,005,0.129011
Sample.txt:244,002,0.097837
Sample.txt:244,007,0.047696
Sample.txt:279,004,1.0
Sample.txt:321,005,0.44315
Sample.txt:321,000,0.391046
Sample.txt:321,001,0.165805
Sample.txt:356,005,1.0
Sample.txt:391,002,0.540669
Sample.txt:391,001,0.297286
Sample.txt:391,000,0.162045
Sample.txt:426,006,1.0
Sample.txt:461,006,1.0
Sample.txt:496,000,0.603573
Sample.txt:496,005,0.165622
Sample.txt:496,007,0.132422
Sample.txt:496,001,0.086993
Sample.txt:496,002,0.01139
Sample.txt:531,000,0.694527
Sample.txt:531,001,0.305473
Sample.txt:566,008,1.0
Sample.txt:601,003,1.0
Sample.txt:18,009,0.348485
Sample.txt:18,000,0.215554
Sample.txt:18,005,0.19857
Sample.txt:18,004,0.075311
Sample.txt:18,001,0.071688
Sample.txt:18,003,0.049025
Sample.txt:18,002,0.027096
Sample.txt:18,006,0.014271
Sample.txt:53,007,1.0
Sample.txt:88,000,0.760212
Sample.txt:88,001,0.157868
Sample.txt:88,002,0.08192
Sample.txt:123,000,0.771914
Sample.txt:123,001,0.228086
Sample.txt:158,001,0.405859
Sample.txt:158,000,0.34317
Sample.txt:158,004,0.163897
Sample.txt:158,005,0.087074
Sample.txt:193,009,1.0
Sample.txt:228,000,1.0
Sample.txt:263,001,0.596239
Sample.txt:263,000,0.30963
Sample.txt:263,003,0.048682
Sample.txt:263,004,0.036698
Sample.txt:263,005,0.00875
Sample.txt:298,005,1.0
Sample.txt:340,005,0.621872
Sample.txt:340,000,0.336293
Sample.txt:340,007,0.041834
Sample.txt:375,004,0.395598
Sample.txt:375,005,0.318498
Sample.txt:375,000,0.232007
Sample.txt:375,001,0.053897
Sample.txt:410,000,0.411656
Sample.txt:410,002,0.290046
Sample.txt:410,001,0.259009
Sample.txt:410,007,0.039289
Sample.txt:445,006,1.0
Sample.txt:480,000,0.739643
Sample.txt:480,007,0.105246
Sample.txt:480,005,0.078408
Sample.txt:480,003,0.049489
Sample.txt:480,004,0.021667
Sample.txt:480,001,0.005546
Sample.txt:515,009,0.46684
Sample.txt:515,000,0.370348
Sample.txt:515,001,0.10277
Sample.txt:515,007,0.060042
Sample.txt:550,008,0.593087
Sample.txt:550,000,0.25347
Sample.txt:550,003,0.153443
Sample.txt:585,003,1.0
Sample.txt:31,000,1.0
Sample.txt:66,007,1.0
Sample.txt:101,000,1.0
Sample.txt:136,000,1.0
Sample.txt:171,001,0.668137
Sample.txt:171,005,0.331863
Sample.txt:206,000,1.0
Sample.txt:241,000,0.701169
Sample.txt:241,001,0.298831
Sample.txt:276,004,0.890654
Sample.txt:276,000,0.048821
Sample.txt:276,005,0.044985
Sample.txt:276,003,0.01554
Sample.txt:318,000,0.435217
Sample.txt:318,007,0.417354
Sample.txt:318,001,0.096542
Sample.txt:318,003,0.050887
Sample.txt:353,005,1.0
Sample.txt:388,002,0.869847
Sample.txt:388,001,0.130153
Sample.txt:423,002,0.472697
Sample.txt:423,000,0.33485
Sample.txt:423,001,0.172785
Sample.txt:423,005,0.019669
Sample.txt:458,006,0.819529
Sample.txt:458,002,0.073289
Sample.txt:458,000,0.055157
Sample.txt:458,001,0.052025
Sample.txt:493,000,0.370754
Sample.txt:493,001,0.297847
Sample.txt:493,008,0.117013
Sample.txt:493,007,0.073158
Sample.txt:493,006,0.069993
Sample.txt:493,004,0.049753
Sample.txt:493,003,0.021482
Sample.txt:528,000,0.712211
Sample.txt:528,001,0.287789
Sample.txt:563,000,0.545414
Sample.txt:563,008,0.298813
Sample.txt:563,007,0.131976
Sample.txt:563,001,0.023797
Sample.txt:598,003,0.77295
Sample.txt:598,000,0.22705
Sample.txt:32,004,0.469548
Sample.txt:32,006,0.24193
Sample.txt:32,000,0.127201
Sample.txt:32,001,0.092795
Sample.txt:32,009,0.068526
Sample.txt:67,000,0.642732
Sample.txt:67,007,0.357268
Sample.txt:102,000,1.0
Sample.txt:137,000,1.0
Sample.txt:172,001,1.0
Sample.txt:207,000,0.7945
Sample.txt:207,006,0.104395
Sample.txt:207,001,0.101105
Sample.txt:242,001,0.7936
Sample.txt:242,000,0.192122
Sample.txt:242,003,0.014278
Sample.txt:277,003,1.0
Sample.txt:319,000,1.0
Sample.txt:354,000,0.418804
Sample.txt:354,001,0.331884
Sample.txt:354,005,0.14357
Sample.txt:354,002,0.105741
Sample.txt:389,008,1.0
Sample.txt:424,002,1.0
Sample.txt:459,006,0.73806
Sample.txt:459,000,0.132891
Sample.txt:459,009,0.051245
Sample.txt:459,004,0.045849
Sample.txt:459,008,0.031955
Sample.txt:494,000,0.727546
Sample.txt:494,004,0.143208
Sample.txt:494,007,0.095493
Sample.txt:494,008,0.033752
Sample.txt:529,001,1.0
Sample.txt:564,000,0.481672
Sample.txt:564,008,0.31764
Sample.txt:564,001,0.072254
Sample.txt:564,004,0.064452
Sample.txt:564,007,0.063982
Sample.txt:599,003,1.0
Sample.txt:25,000,0.588533
Sample.txt:25,003,0.279877
Sample.txt:25,006,0.069321
Sample.txt:25,001,0.032165
Sample.txt:25,009,0.030105
Sample.txt:60,007,1.0
Sample.txt:95,009,1.0
Sample.txt:130,000,1.0
Sample.txt:165,001,1.0
Sample.txt:200,000,0.546565
Sample.txt:200,005,0.297549
Sample.txt:200,001,0.155886
Sample.txt:235,005,0.673333
Sample.txt:235,000,0.225532
Sample.txt:235,007,0.101135
Sample.txt:270,001,0.56148
Sample.txt:270,004,0.336511
Sample.txt:270,000,0.10201
Sample.txt:305,004,1.0
Sample.txt:312,000,0.692899
Sample.txt:312,004,0.200378
Sample.txt:312,003,0.080778
Sample.txt:312,001,0.025946
Sample.txt:347,003,0.319181
Sample.txt:347,001,0.307475
Sample.txt:347,005,0.17256
Sample.txt:347,004,0.117446
Sample.txt:347,000,0.083338
Sample.txt:382,001,1.0
Sample.txt:417,002,0.59234
Sample.txt:417,000,0.40766
Sample.txt:452,006,0.655968
Sample.txt:452,008,0.238782
Sample.txt:452,001,0.10525
Sample.txt:487,000,0.698138
Sample.txt:487,001,0.301862
Sample.txt:522,001,0.472102
Sample.txt:522,000,0.262198
Sample.txt:522,008,0.112431
Sample.txt:522,009,0.055118
Sample.txt:522,007,0.054806
Sample.txt:522,002,0.043344
Sample.txt:557,000,1.0
Sample.txt:592,003,1.0
Sample.txt:12,006,0.648022
Sample.txt:12,000,0.188755
Sample.txt:12,004,0.086994
Sample.txt:12,001,0.076229
Sample.txt:47,007,1.0
Sample.txt:82,001,1.0
Sample.txt:117,000,0.770319
Sample.txt:117,001,0.194351
Sample.txt:117,002,0.03533
Sample.txt:152,001,1.0
Sample.txt:187,009,0.390163
Sample.txt:187,000,0.330087
Sample.txt:187,002,0.088481
Sample.txt:187,004,0.085532
Sample.txt:187,008,0.068935
Sample.txt:187,001,0.020596
Sample.txt:187,007,0.016206
Sample.txt:222,000,0.529059
Sample.txt:222,002,0.360136
Sample.txt:222,005,0.074768
Sample.txt:222,004,0.036036
Sample.txt:257,001,0.815811
Sample.txt:257,000,0.184189
Sample.txt:292,004,1.0
Sample.txt:334,005,0.908005
Sample.txt:334,001,0.091995
Sample.txt:369,000,0.496201
Sample.txt:369,004,0.133701
Sample.txt:369,001,0.106048
Sample.txt:369,005,0.095694
Sample.txt:369,007,0.090742
Sample.txt:369,002,0.050695
Sample.txt:369,003,0.026919
Sample.txt:404,002,0.773199
Sample.txt:404,000,0.175707
Sample.txt:404,005,0.051094
Sample.txt:439,006,1.0
Sample.txt:474,005,0.588699
Sample.txt:474,000,0.260225
Sample.txt:474,008,0.104336
Sample.txt:474,009,0.036811
Sample.txt:474,001,0.009929
Sample.txt:509,000,0.33039
Sample.txt:509,008,0.263498
Sample.txt:509,001,0.206892
Sample.txt:509,007,0.077375
Sample.txt:509,009,0.061318
Sample.txt:509,006,0.060527
Sample.txt:544,008,0.65684
Sample.txt:544,000,0.269648
Sample.txt:544,003,0.073511
Sample.txt:579,003,1.0
Sample.txt:9,006,0.714209
Sample.txt:9,000,0.211673
Sample.txt:9,001,0.074118
Sample.txt:44,007,1.0
Sample.txt:79,008,0.425186
Sample.txt:79,000,0.19565
Sample.txt:79,002,0.159058
Sample.txt:79,009,0.116974
Sample.txt:79,001,0.103133
Sample.txt:114,000,0.717225
Sample.txt:114,001,0.149425
Sample.txt:114,004,0.13335
Sample.txt:149,000,0.348856
Sample.txt:149,005,0.293226
Sample.txt:149,001,0.219773
Sample.txt:149,002,0.138144
Sample.txt:184,009,0.65292
Sample.txt:184,000,0.235871
Sample.txt:184,005,0.072721
Sample.txt:184,002,0.038489
Sample.txt:219,000,0.723212
Sample.txt:219,006,0.193416
Sample.txt:219,005,0.06834
Sample.txt:219,004,0.015031
Sample.txt:254,000,0.808431
Sample.txt:254,001,0.168703
Sample.txt:254,003,0.022867
Sample.txt:289,004,0.666597
Sample.txt:289,000,0.183617
Sample.txt:289,003,0.149785
Sample.txt:331,000,0.50979
Sample.txt:331,005,0.455327
Sample.txt:331,007,0.034882
Sample.txt:366,000,0.50653
Sample.txt:366,002,0.402868
Sample.txt:366,004,0.090602
Sample.txt:401,002,0.693484
Sample.txt:401,000,0.306516
Sample.txt:436,006,0.563445
Sample.txt:436,005,0.212593
Sample.txt:436,001,0.092465
Sample.txt:436,000,0.071974
Sample.txt:436,002,0.024179
Sample.txt:436,004,0.020256
Sample.txt:436,008,0.015089
Sample.txt:471,007,1.0
Sample.txt:506,000,0.451219
Sample.txt:506,008,0.223799
Sample.txt:506,001,0.220714
Sample.txt:506,004,0.05293
Sample.txt:506,007,0.051337
Sample.txt:541,000,1.0
Sample.txt:576,008,1.0
Sample.txt:24,004,1.0
Sample.txt:59,007,0.515403
Sample.txt:59,000,0.292761
Sample.txt:59,001,0.10296
Sample.txt:59,003,0.088876
Sample.txt:94,000,0.655013
Sample.txt:94,002,0.145603
Sample.txt:94,008,0.081126
Sample.txt:94,005,0.074159
Sample.txt:94,007,0.0441
Sample.txt:129,000,1.0
Sample.txt:164,001,0.680184
Sample.txt:164,000,0.19296
Sample.txt:164,007,0.068019
Sample.txt:164,004,0.058838
Sample.txt:199,009,0.679872
Sample.txt:199,001,0.196495
Sample.txt:199,000,0.097726
Sample.txt:199,004,0.025907
Sample.txt:234,000,0.512357
Sample.txt:234,005,0.211524
Sample.txt:234,008,0.144995
Sample.txt:234,004,0.131124
Sample.txt:269,001,0.540089
Sample.txt:269,000,0.459911
Sample.txt:304,004,1.0
Sample.txt:311,004,0.819575
Sample.txt:311,000,0.123306
Sample.txt:311,005,0.057119
Sample.txt:346,000,1.0
Sample.txt:381,000,0.550674
Sample.txt:381,008,0.176571
Sample.txt:381,001,0.13282
Sample.txt:381,007,0.086396
Sample.txt:381,004,0.053539
Sample.txt:416,002,0.86316
Sample.txt:416,000,0.13684
Sample.txt:451,006,0.555464
Sample.txt:451,002,0.191443
Sample.txt:451,003,0.106564
Sample.txt:451,004,0.089606
Sample.txt:451,001,0.056923
Sample.txt:486,000,0.74966
Sample.txt:486,001,0.224345
Sample.txt:486,008,0.025995
Sample.txt:521,001,1.0
Sample.txt:556,008,1.0
Sample.txt:591,003,0.845847
Sample.txt:591,000,0.154153
Sample.txt:6,005,0.360764
Sample.txt:6,002,0.243433
Sample.txt:6,000,0.231268
Sample.txt:6,001,0.084529
Sample.txt:6,007,0.080007
Sample.txt:41,007,1.0
Sample.txt:76,000,0.929894
Sample.txt:76,005,0.070106
Sample.txt:111,000,1.0
Sample.txt:146,001,0.605319
Sample.txt:146,000,0.253483
Sample.txt:146,007,0.080766
Sample.txt:146,008,0.060432
Sample.txt:181,001,1.0
Sample.txt:216,000,0.395714
Sample.txt:216,001,0.280314
Sample.txt:216,007,0.202553
Sample.txt:216,004,0.121419
Sample.txt:251,000,0.720107
Sample.txt:251,001,0.251595
Sample.txt:251,004,0.023611
Sample.txt:251,003,0.004687
Sample.txt:286,004,1.0
Sample.txt:328,005,0.478631
Sample.txt:328,000,0.30477
Sample.txt:328,001,0.182026
Sample.txt:328,002,0.034573
Sample.txt:363,001,0.66638
Sample.txt:363,000,0.192089
Sample.txt:363,004,0.082055
Sample.txt:363,008,0.059477
Sample.txt:398,002,1.0
Sample.txt:433,000,0.606425
Sample.txt:433,006,0.363499
Sample.txt:433,001,0.030076
Sample.txt:468,000,0.860243
Sample.txt:468,004,0.067741
Sample.txt:468,007,0.061604
Sample.txt:468,003,0.010412
Sample.txt:503,000,1.0
Sample.txt:538,000,1.0
Sample.txt:573,008,0.861812
Sample.txt:573,000,0.138188
Sample.txt:21,005,0.518877
Sample.txt:21,006,0.481123
Sample.txt:56,007,0.824186
Sample.txt:56,002,0.175814
Sample.txt:91,000,0.600976
Sample.txt:91,008,0.399024
Sample.txt:126,000,1.0
Sample.txt:161,001,1.0
Sample.txt:196,009,1.0
Sample.txt:231,000,0.900497
Sample.txt:231,006,0.063892
Sample.txt:231,003,0.021761
Sample.txt:231,007,0.01385
Sample.txt:266,000,0.363114
Sample.txt:266,001,0.298425
Sample.txt:266,002,0.212136
Sample.txt:266,009,0.126325
Sample.txt:301,004,1.0
Sample.txt:308,004,0.86001
Sample.txt:308,000,0.13999
Sample.txt:343,005,0.399949
Sample.txt:343,001,0.327795
Sample.txt:343,000,0.272257
Sample.txt:378,000,0.81607
Sample.txt:378,002,0.073413
Sample.txt:378,007,0.062459
Sample.txt:378,004,0.043853
Sample.txt:378,001,0.004204
Sample.txt:413,002,1.0
Sample.txt:448,000,1.0
Sample.txt:483,005,1.0
Sample.txt:518,000,1.0
Sample.txt:553,008,1.0
Sample.txt:588,003,1.0
Sample.txt:14,000,0.80521
Sample.txt:14,009,0.151073
Sample.txt:14,001,0.043716
Sample.txt:49,007,0.70967
Sample.txt:49,000,0.160416
Sample.txt:49,004,0.085249
Sample.txt:49,001,0.044665
Sample.txt:84,005,0.353467
Sample.txt:84,007,0.339598
Sample.txt:84,001,0.195407
Sample.txt:84,008,0.111527
Sample.txt:119,000,0.674269
Sample.txt:119,002,0.143373
Sample.txt:119,001,0.122616
Sample.txt:119,004,0.035471
Sample.txt:119,003,0.02427
Sample.txt:154,001,0.872531
Sample.txt:154,004,0.099304
Sample.txt:154,009,0.028164
Sample.txt:189,009,1.0
Sample.txt:224,000,0.415841
Sample.txt:224,005,0.179973
Sample.txt:224,002,0.167205
Sample.txt:224,001,0.138587
Sample.txt:224,003,0.034894
Sample.txt:224,004,0.034696
Sample.txt:224,007,0.028804
Sample.txt:259,000,1.0
Sample.txt:294,004,0.729374
Sample.txt:294,000,0.185865
Sample.txt:294,005,0.084761
Sample.txt:336,005,0.716244
Sample.txt:336,000,0.196877
Sample.txt:336,002,0.035738
Sample.txt:336,004,0.018957
Sample.txt:336,003,0.016739
Sample.txt:336,007,0.015445
Sample.txt:371,000,1.0
Sample.txt:406,002,1.0
Sample.txt:441,006,1.0
Sample.txt:476,000,0.931831
Sample.txt:476,003,0.068169
Sample.txt:511,000,0.504337
Sample.txt:511,002,0.283222
Sample.txt:511,007,0.134715
Sample.txt:511,001,0.045207
Sample.txt:511,005,0.032518
Sample.txt:546,000,0.773387
Sample.txt:546,008,0.226613
Sample.txt:581,003,1.0
Sample.txt:2,009,0.401924
Sample.txt:2,005,0.29215
Sample.txt:2,000,0.146666
Sample.txt:2,004,0.094674
Sample.txt:2,002,0.035146
Sample.txt:2,001,0.02944
Sample.txt:37,007,0.483797
Sample.txt:37,000,0.236004
Sample.txt:37,001,0.090854
Sample.txt:37,005,0.076001
Sample.txt:37,002,0.063623
Sample.txt:37,008,0.049721
Sample.txt:72,007,0.576623
Sample.txt:72,001,0.250609
Sample.txt:72,000,0.140318
Sample.txt:72,004,0.032449
Sample.txt:107,000,0.773104
Sample.txt:107,001,0.10422
Sample.txt:107,004,0.0473
Sample.txt:107,003,0.038943
Sample.txt:107,007,0.036433
Sample.txt:142,001,1.0
Sample.txt:177,001,0.869891
Sample.txt:177,000,0.130109
Sample.txt:212,005,0.897304
Sample.txt:212,002,0.102696
Sample.txt:247,005,0.761333
Sample.txt:247,001,0.238667
Sample.txt:282,004,0.844469
Sample.txt:282,000,0.123417
Sample.txt:282,003,0.018354
Sample.txt:282,008,0.01376
Sample.txt:324,000,0.359216
Sample.txt:324,005,0.293241
Sample.txt:324,001,0.249561
Sample.txt:324,002,0.059364
Sample.txt:324,004,0.038618
Sample.txt:359,000,0.784468
Sample.txt:359,002,0.135339
Sample.txt:359,001,0.080193
Sample.txt:394,002,1.0
Sample.txt:429,006,0.708523
Sample.txt:429,000,0.220748
Sample.txt:429,009,0.070729
Sample.txt:464,000,0.446259
Sample.txt:464,005,0.367283
Sample.txt:464,002,0.106209
Sample.txt:464,001,0.080249
Sample.txt:499,000,1.0
Sample.txt:534,000,1.0
Sample.txt:569,008,0.780826
Sample.txt:569,000,0.219174
Sample.txt:604,003,1.0
Sample.txt:11,004,0.362404
Sample.txt:11,006,0.295834
Sample.txt:11,009,0.17255
Sample.txt:11,000,0.121962
Sample.txt:11,007,0.04725
Sample.txt:46,007,1.0
Sample.txt:81,000,0.605522
Sample.txt:81,008,0.247542
Sample.txt:81,001,0.089418
Sample.txt:81,002,0.057517
Sample.txt:116,000,0.822389
Sample.txt:116,007,0.069257
Sample.txt:116,005,0.054341
Sample.txt:116,008,0.031343
Sample.txt:116,004,0.022671
Sample.txt:151,001,0.509826
Sample.txt:151,000,0.490174
Sample.txt:186,000,1.0
Sample.txt:221,000,1.0
Sample.txt:256,000,0.627422
Sample.txt:256,001,0.244389
Sample.txt:256,009,0.128189
Sample.txt:291,004,0.93677
Sample.txt:291,000,0.06323
Sample.txt:333,000,0.530598
Sample.txt:333,005,0.469402
Sample.txt:368,009,0.240769
Sample.txt:368,004,0.229624
Sample.txt:368,007,0.178755
Sample.txt:368,000,0.151859
Sample.txt:368,008,0.097864
Sample.txt:368,002,0.051698
Sample.txt:368,003,0.049431
Sample.txt:403,002,0.78383
Sample.txt:403,000,0.166063
Sample.txt:403,005,0.050106
Sample.txt:438,006,1.0
Sample.txt:473,008,1.0
Sample.txt:508,000,0.714372
Sample.txt:508,001,0.152373
Sample.txt:508,005,0.10076
Sample.txt:508,008,0.032496
Sample.txt:543,008,1.0
Sample.txt:578,003,0.922595
Sample.txt:578,000,0.077405
Sample.txt:4,000,1.0
Sample.txt:39,007,1.0
Sample.txt:74,000,0.355156
Sample.txt:74,001,0.199232
Sample.txt:74,005,0.185109
Sample.txt:74,007,0.176793
Sample.txt:74,009,0.08371
Sample.txt:109,000,1.0
Sample.txt:144,001,0.703223
Sample.txt:144,000,0.296776
Sample.txt:179,001,1.0
Sample.txt:214,000,1.0
Sample.txt:249,000,0.909177
Sample.txt:249,005,0.06111
Sample.txt:249,002,0.029712
Sample.txt:284,004,0.449562
Sample.txt:284,000,0.340105
Sample.txt:284,007,0.074393
Sample.txt:284,006,0.071491
Sample.txt:284,001,0.046859
Sample.txt:284,003,0.01759
Sample.txt:326,005,0.539103
Sample.txt:326,000,0.238902
Sample.txt:326,001,0.145471
Sample.txt:326,002,0.076523
Sample.txt:361,002,0.430223
Sample.txt:361,001,0.29501
Sample.txt:361,000,0.274767
Sample.txt:396,002,0.847628
Sample.txt:396,000,0.152372
Sample.txt:431,006,0.339713
Sample.txt:431,004,0.201736
Sample.txt:431,005,0.198929
Sample.txt:431,002,0.136046
Sample.txt:431,001,0.123577
Sample.txt:466,000,0.76718
Sample.txt:466,005,0.23282
Sample.txt:501,000,0.820406
Sample.txt:501,005,0.153728
Sample.txt:501,003,0.025866
Sample.txt:536,000,0.743028
Sample.txt:536,001,0.131402
Sample.txt:536,009,0.12557
Sample.txt:571,000,1.0
