docname,topic,proportion
input_SAR.txt:672,009,1.0
input_SAR.txt:707,000,1.0
input_SAR.txt:742,000,1.0
input_SAR.txt:777,005,1.0
input_SAR.txt:812,002,1.0
input_SAR.txt:847,001,1.0
input_SAR.txt:877,005,1.0
input_SAR.txt:912,005,1.0
input_SAR.txt:947,002,1.0
input_SAR.txt:982,003,1.0
input_SAR.txt:1017,001,1.0
input_SAR.txt:1052,000,1.0
input_SAR.txt:1087,001,1.0
input_SAR.txt:1122,005,1.0
input_SAR.txt:1157,000,1.0
input_SAR.txt:1192,000,1.0
input_SAR.txt:1227,000,0.784423
input_SAR.txt:1227,001,0.215577
input_SAR.txt:1262,005,1.0
input_SAR.txt:1297,001,1.0
input_SAR.txt:1332,001,1.0
input_SAR.txt:1367,005,1.0
input_SAR.txt:1402,005,1.0
input_SAR.txt:1437,008,1.0
input_SAR.txt:1472,005,1.0
input_SAR.txt:1507,001,1.0
input_SAR.txt:1542,003,1.0
input_SAR.txt:1577,001,1.0
input_SAR.txt:1612,000,1.0
input_SAR.txt:1647,000,1.0
input_SAR.txt:12,004,1.0
input_SAR.txt:47,002,1.0
input_SAR.txt:82,002,1.0
input_SAR.txt:117,001,1.0
input_SAR.txt:152,004,1.0
input_SAR.txt:187,000,1.0
input_SAR.txt:222,000,1.0
input_SAR.txt:257,000,1.0
input_SAR.txt:292,004,1.0
input_SAR.txt:327,000,1.0
input_SAR.txt:362,001,1.0
input_SAR.txt:397,004,1.0
input_SAR.txt:432,000,1.0
input_SAR.txt:467,008,1.0
input_SAR.txt:502,001,1.0
input_SAR.txt:537,001,1.0
input_SAR.txt:572,001,1.0
input_SAR.txt:607,000,1.0
input_SAR.txt:642,001,1.0
input_SAR.txt:677,009,1.0
input_SAR.txt:712,000,1.0
input_SAR.txt:747,011,1.0
input_SAR.txt:782,000,1.0
input_SAR.txt:817,004,1.0
input_SAR.txt:852,011,1.0
input_SAR.txt:882,002,1.0
input_SAR.txt:917,000,1.0
input_SAR.txt:952,005,1.0
input_SAR.txt:987,001,1.0
input_SAR.txt:1022,001,1.0
input_SAR.txt:1057,005,1.0
input_SAR.txt:1092,000,1.0
input_SAR.txt:1127,001,1.0
input_SAR.txt:1162,005,1.0
input_SAR.txt:1197,000,1.0
input_SAR.txt:1232,000,1.0
input_SAR.txt:1267,003,1.0
input_SAR.txt:1302,000,1.0
input_SAR.txt:1337,000,1.0
input_SAR.txt:1372,005,1.0
input_SAR.txt:1407,000,1.0
input_SAR.txt:1442,005,1.0
input_SAR.txt:1477,005,1.0
input_SAR.txt:1512,000,1.0
input_SAR.txt:1547,003,1.0
input_SAR.txt:1582,000,1.0
input_SAR.txt:1617,000,1.0
input_SAR.txt:1652,005,1.0
