docname,topic,proportion
input_SAR.txt:1238,001,1.0
input_SAR.txt:1273,000,1.0
input_SAR.txt:1308,012,1.0
input_SAR.txt:1343,010,1.0
input_SAR.txt:1378,005,1.0
input_SAR.txt:1413,001,1.0
input_SAR.txt:1448,012,1.0
input_SAR.txt:1483,012,1.0
input_SAR.txt:1518,001,1.0
input_SAR.txt:1553,010,1.0
input_SAR.txt:1588,010,1.0
input_SAR.txt:1623,008,1.0
input_SAR.txt:1658,009,1.0
input_SAR.txt:30,013,1.0
input_SAR.txt:65,000,1.0
input_SAR.txt:100,006,1.0
input_SAR.txt:135,006,1.0
input_SAR.txt:170,027,1.0
input_SAR.txt:205,000,1.0
input_SAR.txt:240,011,1.0
input_SAR.txt:275,006,1.0
input_SAR.txt:310,018,1.0
input_SAR.txt:345,008,1.0
input_SAR.txt:380,010,1.0
input_SAR.txt:415,013,1.0
input_SAR.txt:450,012,1.0
input_SAR.txt:485,006,1.0
input_SAR.txt:520,006,1.0
input_SAR.txt:555,005,1.0
input_SAR.txt:590,000,1.0
input_SAR.txt:625,006,1.0
input_SAR.txt:660,002,1.0
input_SAR.txt:695,021,1.0
input_SAR.txt:730,024,1.0
input_SAR.txt:765,006,1.0
input_SAR.txt:800,012,1.0
input_SAR.txt:835,010,1.0
input_SAR.txt:865,012,1.0
input_SAR.txt:900,000,1.0
input_SAR.txt:935,000,1.0
input_SAR.txt:970,008,1.0
input_SAR.txt:1005,010,1.0
input_SAR.txt:1040,000,1.0
input_SAR.txt:1075,001,1.0
input_SAR.txt:1110,016,1.0
input_SAR.txt:1145,010,1.0
input_SAR.txt:1180,000,1.0
input_SAR.txt:1215,010,1.0
input_SAR.txt:1250,018,1.0
input_SAR.txt:1285,000,1.0
input_SAR.txt:1320,004,1.0
input_SAR.txt:1355,000,1.0
input_SAR.txt:1390,000,1.0
input_SAR.txt:1425,024,1.0
input_SAR.txt:1460,010,1.0
input_SAR.txt:1495,001,1.0
input_SAR.txt:1530,008,1.0
input_SAR.txt:1565,012,1.0
input_SAR.txt:1600,010,1.0
input_SAR.txt:1635,002,1.0
input_SAR.txt:1670,006,1.0
input_SAR.txt:25,010,1.0
input_SAR.txt:60,010,1.0
input_SAR.txt:95,010,1.0
input_SAR.txt:130,004,1.0
input_SAR.txt:165,010,1.0
input_SAR.txt:200,002,1.0
input_SAR.txt:235,021,1.0
input_SAR.txt:270,004,1.0
input_SAR.txt:305,018,1.0
input_SAR.txt:340,000,1.0
input_SAR.txt:375,015,1.0
input_SAR.txt:410,015,1.0
input_SAR.txt:445,010,1.0
input_SAR.txt:480,014,1.0
input_SAR.txt:515,002,1.0
input_SAR.txt:550,006,1.0
input_SAR.txt:585,011,1.0
input_SAR.txt:620,004,1.0
input_SAR.txt:655,005,1.0
input_SAR.txt:690,010,1.0
input_SAR.txt:725,010,1.0
input_SAR.txt:760,012,1.0
input_SAR.txt:795,010,1.0
input_SAR.txt:830,013,1.0
input_SAR.txt:860,018,1.0
input_SAR.txt:895,007,1.0
input_SAR.txt:930,016,1.0
input_SAR.txt:965,001,1.0
input_SAR.txt:1000,009,1.0
input_SAR.txt:1035,000,1.0
input_SAR.txt:1070,010,1.0
input_SAR.txt:1105,000,1.0
input_SAR.txt:1140,003,1.0
input_SAR.txt:1175,001,1.0
input_SAR.txt:1210,007,1.0
input_SAR.txt:1245,001,1.0
input_SAR.txt:1280,002,1.0
input_SAR.txt:1315,018,1.0
input_SAR.txt:1350,000,1.0
input_SAR.txt:1385,000,1.0
input_SAR.txt:1420,011,1.0
input_SAR.txt:1455,016,1.0
input_SAR.txt:1490,016,1.0
input_SAR.txt:1525,001,1.0
input_SAR.txt:1560,006,1.0
input_SAR.txt:1595,012,1.0
input_SAR.txt:1630,011,1.0
input_SAR.txt:1665,001,1.0
input_SAR.txt:16,005,1.0
input_SAR.txt:51,000,1.0
input_SAR.txt:86,012,1.0
input_SAR.txt:121,010,1.0
input_SAR.txt:156,008,1.0
input_SAR.txt:191,013,1.0
input_SAR.txt:226,000,1.0
input_SAR.txt:261,024,1.0
input_SAR.txt:296,021,1.0
input_SAR.txt:331,010,1.0
input_SAR.txt:366,010,1.0
input_SAR.txt:401,011,1.0
input_SAR.txt:436,003,1.0
input_SAR.txt:471,000,1.0
input_SAR.txt:506,010,1.0
input_SAR.txt:541,006,1.0
input_SAR.txt:576,010,1.0
input_SAR.txt:611,010,1.0
input_SAR.txt:646,012,1.0
input_SAR.txt:681,010,1.0
input_SAR.txt:716,007,1.0
input_SAR.txt:751,011,1.0
input_SAR.txt:786,010,1.0
input_SAR.txt:821,006,1.0
input_SAR.txt:886,004,1.0
input_SAR.txt:921,013,1.0
input_SAR.txt:956,018,1.0
input_SAR.txt:991,010,1.0
input_SAR.txt:1026,006,1.0
input_SAR.txt:1061,001,1.0
input_SAR.txt:1096,004,1.0
input_SAR.txt:1131,020,1.0
input_SAR.txt:1166,001,1.0
input_SAR.txt:1201,000,1.0
input_SAR.txt:1236,000,1.0
input_SAR.txt:1271,000,1.0
input_SAR.txt:1306,008,1.0
input_SAR.txt:1341,007,1.0
input_SAR.txt:1376,001,1.0
input_SAR.txt:1411,009,1.0
input_SAR.txt:1446,001,1.0
input_SAR.txt:1481,016,1.0
input_SAR.txt:1516,003,1.0
input_SAR.txt:1551,000,1.0
input_SAR.txt:1586,006,1.0
input_SAR.txt:1621,010,1.0
input_SAR.txt:1656,011,1.0
input_SAR.txt:29,010,1.0
input_SAR.txt:64,005,1.0
input_SAR.txt:99,019,1.0
input_SAR.txt:134,012,1.0
input_SAR.txt:169,015,1.0
input_SAR.txt:204,012,1.0
input_SAR.txt:239,021,1.0
input_SAR.txt:274,017,1.0
input_SAR.txt:309,011,1.0
input_SAR.txt:344,000,1.0
input_SAR.txt:379,022,1.0
input_SAR.txt:414,002,1.0
input_SAR.txt:449,012,1.0
input_SAR.txt:484,010,1.0
input_SAR.txt:519,000,1.0
input_SAR.txt:554,009,1.0
input_SAR.txt:589,006,1.0
input_SAR.txt:624,006,1.0
input_SAR.txt:659,012,1.0
input_SAR.txt:694,012,1.0
input_SAR.txt:729,010,1.0
input_SAR.txt:764,003,1.0
input_SAR.txt:799,001,1.0
input_SAR.txt:834,007,1.0
input_SAR.txt:864,010,1.0
input_SAR.txt:899,010,1.0
input_SAR.txt:934,000,1.0
input_SAR.txt:969,000,1.0
input_SAR.txt:1004,009,1.0
input_SAR.txt:1039,005,1.0
input_SAR.txt:1074,006,1.0
input_SAR.txt:1109,016,1.0
input_SAR.txt:1144,010,1.0
input_SAR.txt:1179,010,1.0
input_SAR.txt:1214,006,1.0
input_SAR.txt:1249,001,1.0
input_SAR.txt:1284,001,1.0
input_SAR.txt:1319,009,1.0
input_SAR.txt:1354,000,1.0
input_SAR.txt:1389,007,1.0
input_SAR.txt:1424,001,1.0
input_SAR.txt:1459,010,1.0
input_SAR.txt:1494,010,1.0
input_SAR.txt:1529,012,1.0
input_SAR.txt:1564,001,1.0
input_SAR.txt:1599,006,1.0
input_SAR.txt:1634,003,1.0
input_SAR.txt:1669,006,1.0
input_SAR.txt:15,021,1.0
input_SAR.txt:50,012,1.0
input_SAR.txt:85,009,1.0
input_SAR.txt:120,010,1.0
input_SAR.txt:155,005,1.0
input_SAR.txt:190,000,1.0
input_SAR.txt:225,008,1.0
input_SAR.txt:260,017,1.0
input_SAR.txt:295,012,1.0
input_SAR.txt:330,011,1.0
input_SAR.txt:365,010,1.0
input_SAR.txt:400,002,1.0
input_SAR.txt:435,012,1.0
input_SAR.txt:470,010,1.0
input_SAR.txt:505,012,1.0
input_SAR.txt:540,006,1.0
input_SAR.txt:575,009,1.0
input_SAR.txt:610,004,1.0
input_SAR.txt:645,009,1.0
input_SAR.txt:680,010,1.0
input_SAR.txt:715,010,1.0
input_SAR.txt:750,011,1.0
input_SAR.txt:785,000,1.0
input_SAR.txt:820,010,1.0
input_SAR.txt:885,003,1.0
input_SAR.txt:920,016,1.0
input_SAR.txt:955,007,1.0
input_SAR.txt:990,016,1.0
input_SAR.txt:1025,012,1.0
input_SAR.txt:1060,004,1.0
input_SAR.txt:1095,004,1.0
input_SAR.txt:1130,028,1.0
input_SAR.txt:1165,001,1.0
input_SAR.txt:1200,000,1.0
input_SAR.txt:1235,001,1.0
input_SAR.txt:1270,000,1.0
input_SAR.txt:1305,003,1.0
input_SAR.txt:1340,009,1.0
input_SAR.txt:1375,004,1.0
input_SAR.txt:1410,006,1.0
input_SAR.txt:1445,001,1.0
input_SAR.txt:1480,016,1.0
input_SAR.txt:1515,003,1.0
input_SAR.txt:1550,010,1.0
input_SAR.txt:1585,001,1.0
input_SAR.txt:1620,006,1.0
input_SAR.txt:1655,002,1.0
input_SAR.txt:17,019,1.0
input_SAR.txt:52,005,1.0
input_SAR.txt:87,017,1.0
input_SAR.txt:122,009,1.0
input_SAR.txt:157,006,1.0
input_SAR.txt:192,015,1.0
input_SAR.txt:227,013,1.0
input_SAR.txt:262,024,1.0
input_SAR.txt:297,013,1.0
input_SAR.txt:332,012,1.0
input_SAR.txt:367,002,1.0
input_SAR.txt:402,015,1.0
input_SAR.txt:437,012,1.0
input_SAR.txt:472,022,1.0
input_SAR.txt:507,010,1.0
input_SAR.txt:542,007,1.0
input_SAR.txt:577,010,1.0
input_SAR.txt:612,000,1.0
input_SAR.txt:647,009,1.0
input_SAR.txt:682,006,1.0
input_SAR.txt:717,001,1.0
input_SAR.txt:752,003,1.0
input_SAR.txt:787,010,1.0
input_SAR.txt:822,006,1.0
input_SAR.txt:887,000,1.0
input_SAR.txt:922,011,1.0
input_SAR.txt:957,018,1.0
input_SAR.txt:992,012,1.0
input_SAR.txt:1027,012,1.0
input_SAR.txt:1062,000,1.0
input_SAR.txt:1097,007,1.0
input_SAR.txt:1132,008,1.0
input_SAR.txt:1167,001,1.0
input_SAR.txt:1202,000,1.0
input_SAR.txt:1237,002,1.0
input_SAR.txt:1272,000,1.0
input_SAR.txt:1307,018,1.0
input_SAR.txt:1342,010,1.0
input_SAR.txt:1377,000,1.0
input_SAR.txt:1412,016,1.0
input_SAR.txt:1447,001,1.0
input_SAR.txt:1482,010,1.0
input_SAR.txt:1517,008,1.0
input_SAR.txt:1552,010,1.0
input_SAR.txt:1587,017,1.0
input_SAR.txt:1622,010,1.0
input_SAR.txt:1657,001,1.0
input_SAR.txt:2,012,1.0
input_SAR.txt:37,013,1.0
input_SAR.txt:72,006,1.0
input_SAR.txt:107,005,1.0
input_SAR.txt:142,006,1.0
input_SAR.txt:177,012,1.0
input_SAR.txt:212,012,1.0
input_SAR.txt:247,010,1.0
input_SAR.txt:282,014,1.0
input_SAR.txt:317,012,1.0
input_SAR.txt:352,000,0.531098
input_SAR.txt:352,001,0.468902
input_SAR.txt:387,015,1.0
input_SAR.txt:422,002,1.0
input_SAR.txt:457,001,1.0
input_SAR.txt:492,010,1.0
input_SAR.txt:527,003,1.0
input_SAR.txt:562,003,1.0
input_SAR.txt:597,012,1.0
input_SAR.txt:632,010,1.0
input_SAR.txt:667,001,1.0
input_SAR.txt:702,012,1.0
input_SAR.txt:737,010,1.0
input_SAR.txt:772,012,1.0
input_SAR.txt:807,026,1.0
input_SAR.txt:842,003,1.0
input_SAR.txt:872,010,1.0
input_SAR.txt:907,006,1.0
input_SAR.txt:942,017,1.0
input_SAR.txt:977,011,1.0
input_SAR.txt:1012,009,1.0
input_SAR.txt:1047,010,1.0
input_SAR.txt:1082,016,1.0
input_SAR.txt:1117,003,1.0
input_SAR.txt:1152,014,1.0
input_SAR.txt:1187,009,1.0
input_SAR.txt:1222,006,1.0
input_SAR.txt:1257,000,1.0
input_SAR.txt:1292,000,1.0
input_SAR.txt:1327,010,1.0
input_SAR.txt:1362,001,1.0
input_SAR.txt:1397,001,1.0
input_SAR.txt:1432,001,1.0
input_SAR.txt:1467,017,1.0
input_SAR.txt:1502,000,1.0
input_SAR.txt:1537,000,1.0
input_SAR.txt:1572,010,1.0
input_SAR.txt:1607,012,1.0
input_SAR.txt:1642,010,1.0
input_SAR.txt:11,010,1.0
input_SAR.txt:46,000,1.0
input_SAR.txt:81,010,1.0
input_SAR.txt:116,019,1.0
input_SAR.txt:151,005,1.0
input_SAR.txt:186,004,1.0
input_SAR.txt:221,010,1.0
input_SAR.txt:256,020,1.0
input_SAR.txt:291,013,1.0
input_SAR.txt:326,001,1.0
input_SAR.txt:361,010,1.0
input_SAR.txt:396,021,1.0
input_SAR.txt:431,010,1.0
input_SAR.txt:466,017,1.0
input_SAR.txt:501,006,1.0
input_SAR.txt:536,000,1.0
input_SAR.txt:571,012,1.0
input_SAR.txt:606,006,1.0
input_SAR.txt:641,010,1.0
input_SAR.txt:676,010,1.0
input_SAR.txt:711,010,1.0
input_SAR.txt:746,012,1.0
input_SAR.txt:781,012,1.0
input_SAR.txt:816,012,1.0
input_SAR.txt:851,003,1.0
input_SAR.txt:881,012,1.0
input_SAR.txt:916,016,1.0
input_SAR.txt:951,002,1.0
input_SAR.txt:986,022,1.0
input_SAR.txt:1021,010,1.0
input_SAR.txt:1056,011,1.0
input_SAR.txt:1091,000,1.0
input_SAR.txt:1126,009,1.0
input_SAR.txt:1161,010,1.0
input_SAR.txt:1196,011,1.0
input_SAR.txt:1231,000,1.0
input_SAR.txt:1266,000,1.0
input_SAR.txt:1301,005,1.0
input_SAR.txt:1336,010,1.0
input_SAR.txt:1371,016,1.0
input_SAR.txt:1406,011,1.0
input_SAR.txt:1441,012,1.0
input_SAR.txt:1476,011,1.0
input_SAR.txt:1511,001,1.0
input_SAR.txt:1546,000,1.0
input_SAR.txt:1581,012,1.0
input_SAR.txt:1616,009,1.0
input_SAR.txt:1651,002,1.0
input_SAR.txt:5,012,1.0
input_SAR.txt:40,002,1.0
input_SAR.txt:75,028,1.0
input_SAR.txt:110,012,1.0
input_SAR.txt:145,021,1.0
input_SAR.txt:180,005,1.0
input_SAR.txt:215,012,1.0
input_SAR.txt:250,006,1.0
input_SAR.txt:285,004,1.0
input_SAR.txt:320,010,1.0
input_SAR.txt:355,012,1.0
input_SAR.txt:390,010,1.0
input_SAR.txt:425,001,1.0
input_SAR.txt:460,001,1.0
input_SAR.txt:495,006,1.0
input_SAR.txt:530,003,1.0
input_SAR.txt:565,006,1.0
input_SAR.txt:600,005,1.0
input_SAR.txt:635,001,1.0
input_SAR.txt:670,001,1.0
input_SAR.txt:705,006,1.0
input_SAR.txt:740,010,1.0
input_SAR.txt:775,012,1.0
input_SAR.txt:810,000,1.0
input_SAR.txt:845,003,1.0
input_SAR.txt:875,011,1.0
input_SAR.txt:910,012,1.0
input_SAR.txt:945,011,1.0
input_SAR.txt:980,000,1.0
input_SAR.txt:1015,007,1.0
input_SAR.txt:1050,006,1.0
input_SAR.txt:1085,016,1.0
input_SAR.txt:1120,016,1.0
input_SAR.txt:1155,001,1.0
input_SAR.txt:1190,010,1.0
input_SAR.txt:1225,001,1.0
input_SAR.txt:1260,001,1.0
input_SAR.txt:1295,006,1.0
input_SAR.txt:1330,016,1.0
input_SAR.txt:1365,010,1.0
input_SAR.txt:1400,007,1.0
input_SAR.txt:1435,005,1.0
input_SAR.txt:1470,001,1.0
input_SAR.txt:1505,005,1.0
input_SAR.txt:1540,010,1.0
input_SAR.txt:1575,009,1.0
input_SAR.txt:1610,006,1.0
input_SAR.txt:1645,010,1.0
input_SAR.txt:0,010,1.0
input_SAR.txt:35,014,1.0
input_SAR.txt:70,012,1.0
input_SAR.txt:105,010,1.0
input_SAR.txt:140,006,1.0
input_SAR.txt:175,010,1.0
input_SAR.txt:210,010,1.0
input_SAR.txt:245,002,1.0
input_SAR.txt:280,012,1.0
input_SAR.txt:315,012,1.0
input_SAR.txt:350,021,1.0
input_SAR.txt:385,001,1.0
input_SAR.txt:420,000,0.531098
input_SAR.txt:420,001,0.468902
input_SAR.txt:455,001,1.0
input_SAR.txt:490,010,1.0
input_SAR.txt:525,003,1.0
input_SAR.txt:560,000,1.0
input_SAR.txt:595,012,1.0
input_SAR.txt:630,006,1.0
input_SAR.txt:665,010,1.0
input_SAR.txt:700,006,1.0
input_SAR.txt:735,007,1.0
input_SAR.txt:770,013,1.0
input_SAR.txt:805,010,1.0
input_SAR.txt:840,006,1.0
input_SAR.txt:870,012,1.0
input_SAR.txt:905,000,1.0
input_SAR.txt:940,016,1.0
input_SAR.txt:975,002,1.0
input_SAR.txt:1010,019,1.0
input_SAR.txt:1045,024,1.0
input_SAR.txt:1080,001,1.0
input_SAR.txt:1115,007,1.0
input_SAR.txt:1150,011,1.0
input_SAR.txt:1185,012,1.0
input_SAR.txt:1220,006,1.0
input_SAR.txt:1255,000,1.0
input_SAR.txt:1290,000,1.0
input_SAR.txt:1325,000,1.0
input_SAR.txt:1360,008,1.0
input_SAR.txt:1395,010,1.0
input_SAR.txt:1430,016,1.0
input_SAR.txt:1465,016,1.0
input_SAR.txt:1500,016,1.0
input_SAR.txt:1535,006,1.0
input_SAR.txt:1570,012,1.0
input_SAR.txt:1605,010,1.0
input_SAR.txt:1640,002,1.0
input_SAR.txt:14,010,1.0
input_SAR.txt:49,005,1.0
input_SAR.txt:84,019,1.0
input_SAR.txt:119,003,1.0
input_SAR.txt:154,001,1.0
input_SAR.txt:189,000,1.0
input_SAR.txt:224,024,1.0
input_SAR.txt:259,010,1.0
input_SAR.txt:294,013,1.0
input_SAR.txt:329,012,1.0
input_SAR.txt:364,012,1.0
input_SAR.txt:399,015,1.0
input_SAR.txt:434,010,1.0
input_SAR.txt:469,006,1.0
input_SAR.txt:504,006,1.0
input_SAR.txt:539,012,1.0
input_SAR.txt:574,010,1.0
input_SAR.txt:609,006,1.0
input_SAR.txt:644,006,1.0
input_SAR.txt:679,026,1.0
input_SAR.txt:714,001,1.0
input_SAR.txt:749,007,1.0
input_SAR.txt:784,012,1.0
input_SAR.txt:819,012,1.0
input_SAR.txt:854,003,1.0
input_SAR.txt:884,004,1.0
input_SAR.txt:919,010,1.0
input_SAR.txt:954,002,1.0
input_SAR.txt:989,002,1.0
input_SAR.txt:1024,000,1.0
input_SAR.txt:1059,019,1.0
input_SAR.txt:1094,002,1.0
input_SAR.txt:1129,018,1.0
input_SAR.txt:1164,011,1.0
input_SAR.txt:1199,000,1.0
input_SAR.txt:1234,006,1.0
input_SAR.txt:1269,000,1.0
input_SAR.txt:1304,005,1.0
input_SAR.txt:1339,010,1.0
input_SAR.txt:1374,016,1.0
input_SAR.txt:1409,006,1.0
input_SAR.txt:1444,016,1.0
input_SAR.txt:1479,016,1.0
input_SAR.txt:1514,000,1.0
input_SAR.txt:1549,000,1.0
input_SAR.txt:1584,008,1.0
input_SAR.txt:1619,000,1.0
input_SAR.txt:1654,013,1.0
input_SAR.txt:19,001,1.0
input_SAR.txt:54,010,1.0
input_SAR.txt:89,001,1.0
input_SAR.txt:124,000,1.0
input_SAR.txt:159,000,1.0
input_SAR.txt:194,002,1.0
input_SAR.txt:229,011,1.0
input_SAR.txt:264,012,1.0
input_SAR.txt:299,012,1.0
input_SAR.txt:334,015,1.0
input_SAR.txt:369,001,1.0
input_SAR.txt:404,015,1.0
input_SAR.txt:439,003,1.0
input_SAR.txt:474,022,1.0
input_SAR.txt:509,000,1.0
input_SAR.txt:544,012,1.0
input_SAR.txt:579,006,1.0
input_SAR.txt:614,006,1.0
input_SAR.txt:649,009,1.0
input_SAR.txt:684,012,1.0
input_SAR.txt:719,010,1.0
input_SAR.txt:754,007,1.0
input_SAR.txt:789,010,1.0
input_SAR.txt:824,010,1.0
input_SAR.txt:889,000,1.0
input_SAR.txt:924,016,1.0
input_SAR.txt:959,002,1.0
input_SAR.txt:994,009,1.0
input_SAR.txt:1029,010,1.0
input_SAR.txt:1064,010,1.0
input_SAR.txt:1099,016,1.0
input_SAR.txt:1134,006,1.0
input_SAR.txt:1169,016,1.0
input_SAR.txt:1204,004,1.0
input_SAR.txt:1239,001,1.0
input_SAR.txt:1274,009,1.0
input_SAR.txt:1309,002,1.0
input_SAR.txt:1344,016,1.0
input_SAR.txt:1379,016,1.0
input_SAR.txt:1414,010,1.0
input_SAR.txt:1449,001,1.0
input_SAR.txt:1484,016,1.0
input_SAR.txt:1519,016,1.0
input_SAR.txt:1554,006,1.0
input_SAR.txt:1589,010,1.0
input_SAR.txt:1624,011,1.0
input_SAR.txt:1659,015,1.0
input_SAR.txt:21,006,1.0
input_SAR.txt:56,001,1.0
input_SAR.txt:91,012,1.0
input_SAR.txt:126,001,1.0
input_SAR.txt:161,010,1.0
input_SAR.txt:196,015,1.0
input_SAR.txt:231,021,1.0
input_SAR.txt:266,008,1.0
input_SAR.txt:301,013,1.0
input_SAR.txt:336,014,1.0
input_SAR.txt:371,015,1.0
input_SAR.txt:406,012,1.0
input_SAR.txt:441,007,1.0
input_SAR.txt:476,023,1.0
input_SAR.txt:511,000,1.0
input_SAR.txt:546,010,1.0
input_SAR.txt:581,012,1.0
input_SAR.txt:616,017,1.0
input_SAR.txt:651,007,1.0
input_SAR.txt:686,010,1.0
input_SAR.txt:721,010,1.0
input_SAR.txt:756,012,1.0
input_SAR.txt:791,005,1.0
input_SAR.txt:826,003,1.0
input_SAR.txt:856,006,1.0
input_SAR.txt:891,012,1.0
input_SAR.txt:926,010,1.0
input_SAR.txt:961,000,1.0
input_SAR.txt:996,009,1.0
input_SAR.txt:1031,010,1.0
input_SAR.txt:1066,016,1.0
input_SAR.txt:1101,014,1.0
input_SAR.txt:1136,003,1.0
input_SAR.txt:1171,001,1.0
input_SAR.txt:1206,020,1.0
input_SAR.txt:1241,011,1.0
input_SAR.txt:1276,008,1.0
input_SAR.txt:1311,009,1.0
input_SAR.txt:1346,010,1.0
input_SAR.txt:1381,012,1.0
input_SAR.txt:1416,006,1.0
input_SAR.txt:1451,001,1.0
input_SAR.txt:1486,001,1.0
input_SAR.txt:1521,022,1.0
input_SAR.txt:1556,000,1.0
input_SAR.txt:1591,010,1.0
input_SAR.txt:1626,005,1.0
input_SAR.txt:1661,024,1.0
input_SAR.txt:31,010,1.0
input_SAR.txt:66,012,1.0
input_SAR.txt:101,008,1.0
input_SAR.txt:136,006,1.0
input_SAR.txt:171,000,1.0
input_SAR.txt:206,000,1.0
input_SAR.txt:241,008,1.0
input_SAR.txt:276,001,1.0
input_SAR.txt:311,011,1.0
input_SAR.txt:346,010,1.0
input_SAR.txt:381,010,1.0
input_SAR.txt:416,011,1.0
input_SAR.txt:451,003,1.0
input_SAR.txt:486,006,1.0
input_SAR.txt:521,009,1.0
input_SAR.txt:556,001,1.0
input_SAR.txt:591,010,1.0
input_SAR.txt:626,010,1.0
input_SAR.txt:661,000,1.0
input_SAR.txt:696,013,1.0
input_SAR.txt:731,024,1.0
input_SAR.txt:766,006,1.0
input_SAR.txt:801,010,1.0
input_SAR.txt:836,001,1.0
input_SAR.txt:866,010,1.0
input_SAR.txt:901,012,1.0
input_SAR.txt:936,000,1.0
input_SAR.txt:971,000,1.0
input_SAR.txt:1006,011,1.0
input_SAR.txt:1041,000,1.0
input_SAR.txt:1076,016,1.0
input_SAR.txt:1111,016,1.0
input_SAR.txt:1146,001,1.0
input_SAR.txt:1181,010,1.0
input_SAR.txt:1216,006,1.0
input_SAR.txt:1251,001,1.0
input_SAR.txt:1286,011,1.0
input_SAR.txt:1321,005,1.0
input_SAR.txt:1356,009,1.0
input_SAR.txt:1391,009,1.0
input_SAR.txt:1426,001,1.0
input_SAR.txt:1461,012,1.0
input_SAR.txt:1496,001,1.0
input_SAR.txt:1531,001,1.0
input_SAR.txt:1566,012,1.0
input_SAR.txt:1601,007,1.0
input_SAR.txt:1636,003,1.0
input_SAR.txt:1671,010,1.0
input_SAR.txt:12,005,1.0
input_SAR.txt:47,013,1.0
input_SAR.txt:82,019,1.0
input_SAR.txt:117,004,1.0
input_SAR.txt:152,005,1.0
input_SAR.txt:187,012,1.0
input_SAR.txt:222,012,1.0
input_SAR.txt:257,001,1.0
input_SAR.txt:292,021,1.0
input_SAR.txt:327,010,1.0
input_SAR.txt:362,015,1.0
input_SAR.txt:397,015,1.0
input_SAR.txt:432,007,1.0
input_SAR.txt:467,024,1.0
input_SAR.txt:502,006,1.0
input_SAR.txt:537,006,1.0
input_SAR.txt:572,001,1.0
input_SAR.txt:607,010,1.0
input_SAR.txt:642,009,1.0
input_SAR.txt:677,001,1.0
input_SAR.txt:712,001,1.0
input_SAR.txt:747,012,1.0
input_SAR.txt:782,010,1.0
input_SAR.txt:817,012,1.0
input_SAR.txt:852,003,1.0
input_SAR.txt:882,004,1.0
input_SAR.txt:917,010,1.0
input_SAR.txt:952,002,1.0
input_SAR.txt:987,010,1.0
input_SAR.txt:1022,010,1.0
input_SAR.txt:1057,016,1.0
input_SAR.txt:1092,004,1.0
input_SAR.txt:1127,008,1.0
input_SAR.txt:1162,001,1.0
input_SAR.txt:1197,008,1.0
input_SAR.txt:1232,003,1.0
input_SAR.txt:1267,010,1.0
input_SAR.txt:1302,005,1.0
input_SAR.txt:1337,001,1.0
input_SAR.txt:1372,016,1.0
input_SAR.txt:1407,001,1.0
input_SAR.txt:1442,010,1.0
input_SAR.txt:1477,016,1.0
input_SAR.txt:1512,001,1.0
input_SAR.txt:1547,017,1.0
input_SAR.txt:1582,012,1.0
input_SAR.txt:1617,010,1.0
input_SAR.txt:1652,016,1.0
input_SAR.txt:4,010,1.0
input_SAR.txt:39,013,1.0
input_SAR.txt:74,017,1.0
input_SAR.txt:109,019,1.0
input_SAR.txt:144,000,1.0
input_SAR.txt:179,006,1.0
input_SAR.txt:214,012,1.0
input_SAR.txt:249,012,1.0
input_SAR.txt:284,001,1.0
input_SAR.txt:319,012,1.0
input_SAR.txt:354,005,1.0
input_SAR.txt:389,012,1.0
input_SAR.txt:424,001,1.0
input_SAR.txt:459,011,1.0
input_SAR.txt:494,014,1.0
input_SAR.txt:529,000,1.0
input_SAR.txt:564,012,1.0
input_SAR.txt:599,012,1.0
input_SAR.txt:634,006,1.0
input_SAR.txt:669,009,1.0
input_SAR.txt:704,003,1.0
input_SAR.txt:739,010,1.0
input_SAR.txt:774,010,1.0
input_SAR.txt:809,001,1.0
input_SAR.txt:844,000,1.0
input_SAR.txt:874,012,1.0
input_SAR.txt:909,006,1.0
input_SAR.txt:944,017,1.0
input_SAR.txt:979,010,1.0
input_SAR.txt:1014,015,1.0
input_SAR.txt:1049,011,1.0
input_SAR.txt:1084,016,1.0
input_SAR.txt:1119,012,1.0
input_SAR.txt:1154,016,1.0
input_SAR.txt:1189,009,1.0
input_SAR.txt:1224,006,1.0
input_SAR.txt:1259,001,1.0
input_SAR.txt:1294,000,1.0
input_SAR.txt:1329,016,1.0
input_SAR.txt:1364,000,1.0
input_SAR.txt:1399,007,1.0
input_SAR.txt:1434,024,1.0
input_SAR.txt:1469,016,1.0
input_SAR.txt:1504,005,1.0
input_SAR.txt:1539,008,1.0
input_SAR.txt:1574,010,1.0
input_SAR.txt:1609,012,1.0
input_SAR.txt:1644,020,1.0
input_SAR.txt:26,010,1.0
input_SAR.txt:61,008,1.0
input_SAR.txt:96,001,1.0
input_SAR.txt:131,000,1.0
input_SAR.txt:166,010,1.0
input_SAR.txt:201,003,1.0
input_SAR.txt:236,014,1.0
input_SAR.txt:271,004,1.0
input_SAR.txt:306,018,1.0
input_SAR.txt:341,001,1.0
input_SAR.txt:376,010,1.0
input_SAR.txt:411,008,1.0
input_SAR.txt:446,012,1.0
input_SAR.txt:481,001,1.0
input_SAR.txt:516,000,1.0
input_SAR.txt:551,009,1.0
input_SAR.txt:586,006,1.0
input_SAR.txt:621,005,1.0
input_SAR.txt:656,000,1.0
input_SAR.txt:691,012,1.0
input_SAR.txt:726,012,1.0
input_SAR.txt:761,012,1.0
input_SAR.txt:796,001,1.0
input_SAR.txt:831,010,1.0
